date,day_of_week,month,season,attendance,meal_type,menu,rain,temperature,holiday,exam,campus_event,previous_consumption,previous_surplus,meals_consumed
2012-07-19,3,7,Monsoon,485,Lunch,Dahi,0,29.8,0,0,0,473,51,427
2012-07-19,3,7,Monsoon,485,Lunch,Pudina Chutney,0,29.8,0,0,0,427,97,228
2012-07-19,3,7,Monsoon,485,Lunch,Fried Chilli,0,29.8,0,0,0,228,296,326
2012-07-20,4,7,Monsoon,377,Breakfast,Boiled Egg,1,28.8,0,0,0,379,134,306
2012-07-20,4,7,Monsoon,377,Breakfast,Bread,1,28.8,0,0,0,306,102,277
2012-07-20,4,7,Monsoon,377,Breakfast,Tea,1,28.8,0,0,0,277,131,319
2012-07-20,4,7,Monsoon,450,Dinner,Papdi Chaat,1,28.8,0,0,0,193,305,339
2012-07-20,4,7,Monsoon,450,Dinner,Dahi,1,28.8,0,0,0,339,148,357
2012-07-20,4,7,Monsoon,450,Dinner,Sev,1,28.8,0,0,0,357,130,178
2012-07-20,4,7,Monsoon,450,Dinner,Pudina Chutney,1,28.8,0,0,0,178,309,269
2012-07-20,4,7,Monsoon,461,Lunch,Aloo Dum,1,28.8,0,0,0,319,89,395
2012-07-20,4,7,Monsoon,461,Lunch,Dahi,1,28.8,0,0,0,395,103,392
2012-07-20,4,7,Monsoon,461,Lunch,Fried Chilli,1,28.8,0,0,0,392,106,336
2012-07-20,4,7,Monsoon,461,Lunch,Onion,1,28.8,0,0,0,336,162,193
2012-07-21,5,7,Monsoon,413,Breakfast,Poha,1,26.3,0,0,0,269,218,319
2012-07-21,5,7,Monsoon,413,Breakfast,Banana,1,26.3,0,0,0,319,128,281
2012-07-21,5,7,Monsoon,413,Breakfast,Tea,1,26.3,0,0,0,281,166,363
2012-07-21,5,7,Monsoon,501,Dinner,Papdi Chaat,1,26.3,0,0,0,295,225,422
2012-07-21,5,7,Monsoon,501,Dinner,Dahi,1,26.3,0,0,0,422,120,407
2012-07-21,5,7,Monsoon,501,Dinner,Sev,1,26.3,0,0,0,407,135,229
2012-07-21,5,7,Monsoon,501,Dinner,Fried Chilli,1,26.3,0,0,0,229,313,264
2012-07-21,5,7,Monsoon,481,Lunch,Aloo Samosa,1,26.3,0,0,0,363,84,450
2012-07-21,5,7,Monsoon,481,Lunch,Dahi,1,26.3,0,0,0,450,70,402
2012-07-21,5,7,Monsoon,481,Lunch,Pudina Chutney,1,26.3,0,0,0,402,118,298
2012-07-21,5,7,Monsoon,481,Lunch,Fried Chilli,1,26.3,0,0,0,298,222,295
2012-07-22,6,7,Monsoon,315,Breakfast,Masala Upma,1,29.6,0,0,0,264,278,226
2012-07-22,6,7,Monsoon,315,Breakfast,Tea,1,29.6,0,0,0,226,115,249
2012-07-22,6,7,Monsoon,315,Breakfast,Banana,1,29.6,0,0,0,249,92,235
2012-07-22,6,7,Monsoon,369,Dinner,Chole,1,29.6,0,0,0,224,205,304
2012-07-22,6,7,Monsoon,369,Dinner,Bhature,1,29.6,0,0,0,304,95,340
2012-07-22,6,7,Monsoon,369,Dinner,Dahi,1,29.6,0,0,0,340,59,249
2012-07-22,6,7,Monsoon,369,Dinner,Onion,1,29.6,0,0,0,249,150,140
2012-07-22,6,7,Monsoon,397,Lunch,Papdi Chaat,1,29.6,0,0,0,235,106,294
2012-07-22,6,7,Monsoon,397,Lunch,Dahi,1,29.6,0,0,0,294,135,293
2012-07-22,6,7,Monsoon,397,Lunch,Sev,1,29.6,0,0,0,293,136,208
2012-07-22,6,7,Monsoon,397,Lunch,Fried Chilli,1,29.6,0,0,0,208,221,224
2012-07-23,0,7,Monsoon,342,Breakfast,Poha,1,29.1,0,0,0,140,259,262
2012-07-23,0,7,Monsoon,342,Breakfast,Banana,1,29.1,0,0,0,262,108,259
2012-07-23,0,7,Monsoon,342,Breakfast,Tea,1,29.1,0,0,0,259,111,293
2012-07-23,0,7,Monsoon,453,Dinner,Dry Ghuguni,1,29.1,0,0,0,387,123,352
2012-07-23,0,7,Monsoon,453,Dinner,Aloo Dum,1,29.1,0,0,0,352,138,391
2012-07-23,0,7,Monsoon,453,Dinner,Onion,1,29.1,0,0,0,391,99,224
2012-07-23,0,7,Monsoon,453,Dinner,Dahi,1,29.1,0,0,0,224,266,372
2012-07-23,0,7,Monsoon,472,Lunch,Dry Ghuguni,1,29.1,0,0,0,293,77,379
2012-07-23,0,7,Monsoon,472,Lunch,Aloo Dum,1,29.1,0,0,0,379,131,402
2012-07-23,0,7,Monsoon,472,Lunch,Onion,1,29.1,0,0,0,402,108,185
2012-07-23,0,7,Monsoon,472,Lunch,Dahi,1,29.1,0,0,0,185,325,387
2012-07-24,1,7,Monsoon,389,Breakfast,Idli,1,28.6,0,0,0,372,118,309
2012-07-24,1,7,Monsoon,389,Breakfast,Sambar,1,28.6,0,0,0,309,112,320
2012-07-24,1,7,Monsoon,389,Breakfast,Coconut Chutney,1,28.6,0,0,0,320,101,195
2012-07-24,1,7,Monsoon,441,Dinner,Ghuguni,1,28.6,0,0,0,384,95,384
2012-07-24,1,7,Monsoon,441,Dinner,Aloo Chop,1,28.6,0,0,0,384,93,363
2012-07-24,1,7,Monsoon,441,Dinner,Onion,1,28.6,0,0,0,363,114,158
2012-07-24,1,7,Monsoon,441,Dinner,Dahi,1,28.6,0,0,0,158,319,352
2012-07-24,1,7,Monsoon,443,Lunch,Ghuguni,1,28.6,0,0,0,195,226,364
2012-07-24,1,7,Monsoon,443,Lunch,Aloo Chop,1,28.6,0,0,0,364,115,374
2012-07-24,1,7,Monsoon,443,Lunch,Onion,1,28.6,0,0,0,374,105,215
2012-07-24,1,7,Monsoon,443,Lunch,Dahi,1,28.6,0,0,0,215,264,384
2012-07-25,2,7,Monsoon,388,Breakfast,Poha,0,26.6,0,0,0,352,125,313
2012-07-25,2,7,Monsoon,388,Breakfast,Tea,0,26.6,0,0,0,313,107,322
2012-07-25,2,7,Monsoon,388,Breakfast,Banana,0,26.6,0,0,0,322,98,310
2012-07-25,2,7,Monsoon,471,Dinner,Papdi Chaat,0,26.6,0,0,0,423,98,382
2012-07-25,2,7,Monsoon,471,Dinner,Dahi,0,26.6,0,0,0,382,127,389
2012-07-25,2,7,Monsoon,471,Dinner,Sev,0,26.6,0,0,0,389,120,270
2012-07-25,2,7,Monsoon,471,Dinner,Fried Chilli,0,26.6,0,0,0,270,239,277
2012-07-25,2,7,Monsoon,482,Lunch,Dry Ghuguni,0,26.6,0,0,0,310,110,386
2012-07-25,2,7,Monsoon,482,Lunch,Aloo Dum,0,26.6,0,0,0,386,135,414
2012-07-25,2,7,Monsoon,482,Lunch,Onion,0,26.6,0,0,0,414,107,207
2012-07-25,2,7,Monsoon,482,Lunch,Dahi,0,26.6,0,0,0,207,314,423
2012-07-26,3,7,Monsoon,380,Breakfast,Ghuguni,1,30.7,0,0,1,277,232,276
2012-07-26,3,7,Monsoon,380,Breakfast,Bread,1,30.7,0,0,1,276,135,302
2012-07-26,3,7,Monsoon,380,Breakfast,Tea,1,30.7,0,0,1,302,109,351
2012-07-26,3,7,Monsoon,420,Dinner,Aloo Dum,1,30.7,0,0,1,369,114,372
2012-07-26,3,7,Monsoon,420,Dinner,Dahi,1,30.7,0,0,1,372,82,375
2012-07-26,3,7,Monsoon,420,Dinner,Fried Chilli,1,30.7,0,0,1,375,79,262
2012-07-26,3,7,Monsoon,420,Dinner,Onion,1,30.7,0,0,1,262,192,137
2012-07-26,3,7,Monsoon,447,Lunch,Ghuguni,1,30.7,0,0,1,351,60,382
2012-07-26,3,7,Monsoon,447,Lunch,Aloo Chop,1,30.7,0,0,1,382,101,394
2012-07-26,3,7,Monsoon,447,Lunch,Onion,1,30.7,0,0,1,394,89,198
2012-07-26,3,7,Monsoon,447,Lunch,Dahi,1,30.7,0,0,1,198,285,369
2012-07-27,4,7,Monsoon,440,Breakfast,Poha,1,29.3,0,0,0,137,317,322
2012-07-27,4,7,Monsoon,440,Breakfast,Banana,1,29.3,0,0,0,322,154,357
2012-07-27,4,7,Monsoon,440,Breakfast,Tea,1,29.3,0,0,0,357,119,348
2012-07-27,4,7,Monsoon,473,Dinner,Aloo Dum,1,29.3,0,0,0,443,140,436
2012-07-27,4,7,Monsoon,473,Dinner,Dahi,1,29.3,0,0,0,436,75,372
2012-07-27,4,7,Monsoon,473,Dinner,Onion,1,29.3,0,0,0,372,139,160
2012-07-27,4,7,Monsoon,473,Dinner,Sev,1,29.3,0,0,0,160,351,197
2012-07-27,4,7,Monsoon,539,Lunch,Vada Pav,1,29.3,0,0,0,348,128,517
2012-07-27,4,7,Monsoon,539,Lunch,Sev,1,29.3,0,0,0,517,66,300
2012-07-27,4,7,Monsoon,539,Lunch,Onion,1,29.3,0,0,0,300,283,270
2012-07-27,4,7,Monsoon,539,Lunch,Dahi,1,29.3,0,0,0,270,313,443
2012-07-28,5,7,Monsoon,384,Breakfast,Idli,1,29.2,0,0,0,197,314,306
2012-07-28,5,7,Monsoon,384,Breakfast,Sambar,1,29.2,0,0,0,306,109,297
2012-07-28,5,7,Monsoon,384,Breakfast,Groundnut Chutney,1,29.2,0,0,0,297,118,212
2012-07-28,5,7,Monsoon,453,Dinner,Chole,1,29.2,0,0,0,238,240,407
2012-07-28,5,7,Monsoon,453,Dinner,Bhature,1,29.2,0,0,0,407,83,396
2012-07-28,5,7,Monsoon,453,Dinner,Dahi,1,29.2,0,0,0,396,94,351
2012-07-28,5,7,Monsoon,453,Dinner,Onion,1,29.2,0,0,0,351,139,173
2012-07-28,5,7,Monsoon,442,Lunch,Aloo Samosa,1,29.2,0,0,0,212,203,390
2012-07-28,5,7,Monsoon,442,Lunch,Dahi,1,29.2,0,0,0,390,88,380
2012-07-28,5,7,Monsoon,442,Lunch,Onion,1,29.2,0,0,0,380,98,189
2012-07-28,5,7,Monsoon,442,Lunch,Pudina Chutney,1,29.2,0,0,0,189,289,238
2012-07-29,6,7,Monsoon,290,Breakfast,Cream Bun,0,31.9,0,1,0,173,317,179
2012-07-29,6,7,Monsoon,290,Breakfast,Tea,0,31.9,0,1,0,179,135,237
2012-07-29,6,7,Monsoon,290,Breakfast,Banana,0,31.9,0,1,0,237,77,232
2012-07-29,6,7,Monsoon,363,Dinner,Onion Masala Dosa,0,31.9,0,1,0,316,89,340
2012-07-29,6,7,Monsoon,363,Dinner,Sambar,0,31.9,0,1,0,340,53,319
2012-07-29,6,7,Monsoon,363,Dinner,Coconut Chutney,0,31.9,0,1,0,319,74,191
2012-07-29,6,7,Monsoon,363,Dinner,Dahi,0,31.9,0,1,0,191,202,275
2012-07-29,6,7,Monsoon,375,Lunch,Vada Pav,0,31.9,0,1,0,232,82,359
2012-07-29,6,7,Monsoon,375,Lunch,Sev,0,31.9,0,1,0,359,46,213
2012-07-29,6,7,Monsoon,375,Lunch,Onion,0,31.9,0,1,0,213,192,147
2012-07-29,6,7,Monsoon,375,Lunch,Dahi,0,31.9,0,1,0,147,258,316
2012-07-30,0,7,Monsoon,327,Breakfast,Bada,0,27.6,0,1,0,275,118,236
2012-07-30,0,7,Monsoon,327,Breakfast,Sambar,0,27.6,0,1,0,236,118,269
2012-07-30,0,7,Monsoon,327,Breakfast,Pudina Chutney,0,27.6,0,1,0,269,85,162
2012-07-30,0,7,Monsoon,402,Dinner,Aloo Samosa,0,27.6,0,1,0,237,273,332
2012-07-30,0,7,Monsoon,402,Dinner,Dahi,0,27.6,0,1,0,332,103,321
2012-07-30,0,7,Monsoon,402,Dinner,Pudina Chutney,0,27.6,0,1,0,321,114,223
2012-07-30,0,7,Monsoon,402,Dinner,Onion,0,27.6,0,1,0,223,212,136
2012-07-30,0,7,Monsoon,472,Lunch,Aloo Dum,0,27.6,0,1,0,162,192,383
2012-07-30,0,7,Monsoon,472,Lunch,Dahi,0,27.6,0,1,0,383,127,422
2012-07-30,0,7,Monsoon,472,Lunch,Onion,0,27.6,0,1,0,422,88,165
2012-07-30,0,7,Monsoon,472,Lunch,Sev,0,27.6,0,1,0,165,345,237
2012-07-31,1,7,Monsoon,333,Breakfast,Bada,1,33.3,0,0,0,136,299,231
2012-07-31,1,7,Monsoon,333,Breakfast,Sambar,1,33.3,0,0,0,231,129,264
2012-07-31,1,7,Monsoon,333,Breakfast,Coconut Chutney,1,33.3,0,0,0,264,96,165
2012-07-31,1,7,Monsoon,428,Dinner,Vada Pav,1,33.3,0,0,0,324,131,353
2012-07-31,1,7,Monsoon,428,Dinner,Sev,1,33.3,0,0,0,353,110,255
2012-07-31,1,7,Monsoon,428,Dinner,Onion,1,33.3,0,0,0,255,208,173
2012-07-31,1,7,Monsoon,428,Dinner,Dahi,1,33.3,0,0,0,173,290,329
2012-07-31,1,7,Monsoon,421,Lunch,Dry Ghuguni,1,33.3,0,0,0,165,195,330
2012-07-31,1,7,Monsoon,421,Lunch,Aloo Dum,1,33.3,0,0,0,330,125,345
2012-07-31,1,7,Monsoon,421,Lunch,Onion,1,33.3,0,0,0,345,110,152
2012-07-31,1,7,Monsoon,421,Lunch,Dahi,1,33.3,0,0,0,152,303,324
2012-08-01,2,8,Monsoon,358,Breakfast,Cream Bun,0,26.5,0,1,0,329,134,241
2012-08-01,2,8,Monsoon,358,Breakfast,Coffee,0,26.5,0,1,0,241,146,261
2012-08-01,2,8,Monsoon,358,Breakfast,Banana,0,26.5,0,1,0,261,126,282
2012-08-01,2,8,Monsoon,412,Dinner,Aloo Samosa,0,26.5,0,1,0,188,302,369
2012-08-01,2,8,Monsoon,412,Dinner,Dahi,0,26.5,0,1,0,369,76,325
2012-08-01,2,8,Monsoon,412,Dinner,Pudina Chutney,0,26.5,0,1,0,325,120,298
2012-08-01,2,8,Monsoon,412,Dinner,Onion,0,26.5,0,1,0,298,147,174
2012-08-01,2,8,Monsoon,453,Lunch,Aloo Samosa,0,26.5,0,1,0,282,105,404
2012-08-01,2,8,Monsoon,453,Lunch,Dahi,0,26.5,0,1,0,404,86,398
2012-08-01,2,8,Monsoon,453,Lunch,Onion,0,26.5,0,1,0,398,92,214
2012-08-01,2,8,Monsoon,453,Lunch,Pudina Chutney,0,26.5,0,1,0,214,276,188
2012-08-02,3,8,Monsoon,342,Breakfast,Idli,1,29.4,0,0,0,174,271,253
2012-08-02,3,8,Monsoon,342,Breakfast,Sambar,1,29.4,0,0,0,253,117,277
2012-08-02,3,8,Monsoon,342,Breakfast,Coconut Chutney,1,29.4,0,0,0,277,93,180
2012-08-02,3,8,Monsoon,417,Dinner,Aloo Chop,1,29.4,0,0,0,256,215,329
2012-08-02,3,8,Monsoon,417,Dinner,Dahi,1,29.4,0,0,0,329,122,330
2012-08-02,3,8,Monsoon,417,Dinner,Onion,1,29.4,0,0,0,330,121,133
2012-08-02,3,8,Monsoon,417,Dinner,Sev,1,29.4,0,0,0,133,318,150
2012-08-02,3,8,Monsoon,436,Lunch,Vada Pav,1,29.4,0,0,0,180,190,401
2012-08-02,3,8,Monsoon,436,Lunch,Pav,1,29.4,0,0,0,401,70,377
2012-08-02,3,8,Monsoon,436,Lunch,Sev,1,29.4,0,0,0,377,94,261
2012-08-02,3,8,Monsoon,436,Lunch,Onion,1,29.4,0,0,0,261,210,256
2012-08-03,4,8,Monsoon,229,Breakfast,Idli,1,28.0,1,0,0,150,301,182
2012-08-03,4,8,Monsoon,229,Breakfast,Sambar,1,28.0,1,0,0,182,66,167
2012-08-03,4,8,Monsoon,229,Breakfast,Groundnut Chutney,1,28.0,1,0,0,167,81,79
2012-08-03,4,8,Monsoon,257,Dinner,Chole,1,28.0,1,0,0,131,150,223
2012-08-03,4,8,Monsoon,257,Dinner,Bhature,1,28.0,1,0,0,223,55,257
2012-08-03,4,8,Monsoon,257,Dinner,Dahi,1,28.0,1,0,0,257,21,196
2012-08-03,4,8,Monsoon,257,Dinner,Onion,1,28.0,1,0,0,196,82,87
2012-08-03,4,8,Monsoon,260,Lunch,Chole,1,28.0,1,0,0,79,169,251
2012-08-03,4,8,Monsoon,260,Lunch,Bhature,1,28.0,1,0,0,251,30,249
2012-08-03,4,8,Monsoon,260,Lunch,Dahi,1,28.0,1,0,0,249,32,231
2012-08-03,4,8,Monsoon,260,Lunch,Pudina Chutney,1,28.0,1,0,0,231,50,131
2012-08-04,5,8,Monsoon,308,Breakfast,Idli,1,27.8,0,0,0,87,191,250
2012-08-04,5,8,Monsoon,308,Breakfast,Sambar,1,27.8,0,0,0,250,83,217
2012-08-04,5,8,Monsoon,308,Breakfast,Pudina Chutney,1,27.8,0,0,0,217,116,167
2012-08-04,5,8,Monsoon,418,Dinner,Aloo Dum,1,27.8,0,0,0,348,107,355
2012-08-04,5,8,Monsoon,418,Dinner,Dahi,1,27.8,0,0,0,355,97,312
2012-08-04,5,8,Monsoon,418,Dinner,Onion,1,27.8,0,0,0,312,140,177
2012-08-04,5,8,Monsoon,418,Dinner,Sev,1,27.8,0,0,0,177,275,218
2012-08-04,5,8,Monsoon,421,Lunch,Dry Ghuguni,1,27.8,0,0,0,167,166,326
2012-08-04,5,8,Monsoon,421,Lunch,Aloo Dum,1,27.8,0,0,0,326,129,349
2012-08-04,5,8,Monsoon,421,Lunch,Onion,1,27.8,0,0,0,349,106,165
2012-08-04,5,8,Monsoon,421,Lunch,Dahi,1,27.8,0,0,0,165,290,348
2012-08-05,6,8,Monsoon,375,Breakfast,Poha,0,21.6,0,0,0,218,234,267
2012-08-05,6,8,Monsoon,375,Breakfast,Banana,0,21.6,0,0,0,267,138,295
2012-08-05,6,8,Monsoon,375,Breakfast,Tea,0,21.6,0,0,0,295,110,289
2012-08-05,6,8,Monsoon,398,Dinner,Vada Pav,0,21.6,0,0,0,194,256,327
2012-08-05,6,8,Monsoon,398,Dinner,Pav,0,21.6,0,0,0,327,103,353
2012-08-05,6,8,Monsoon,398,Dinner,Sev,0,21.6,0,0,0,353,77,189
2012-08-05,6,8,Monsoon,398,Dinner,Onion,0,21.6,0,0,0,189,241,143
2012-08-05,6,8,Monsoon,416,Lunch,Aloo Chop,0,21.6,0,0,0,289,116,334
2012-08-05,6,8,Monsoon,416,Lunch,Dahi,0,21.6,0,0,0,334,116,324
2012-08-05,6,8,Monsoon,416,Lunch,Onion,0,21.6,0,0,0,324,126,197
2012-08-05,6,8,Monsoon,416,Lunch,Sev,0,21.6,0,0,0,197,253,194
2012-08-06,0,8,Monsoon,399,Breakfast,Boiled Egg,1,24.3,0,0,1,143,287,317
2012-08-06,0,8,Monsoon,399,Breakfast,Bread,1,24.3,0,0,1,317,114,282
2012-08-06,0,8,Monsoon,399,Breakfast,Coffee,1,24.3,0,0,1,282,149,299
2012-08-06,0,8,Monsoon,536,Dinner,Chole,1,24.3,0,0,1,392,237,483
2012-08-06,0,8,Monsoon,536,Dinner,Bhature,1,24.3,0,0,1,483,96,536
2012-08-06,0,8,Monsoon,536,Dinner,Onion,1,24.3,0,0,1,536,43,255
2012-08-06,0,8,Monsoon,582,Lunch,Papdi Chaat,1,24.3,0,0,1,299,132,474
2012-08-06,0,8,Monsoon,582,Lunch,Dahi,1,24.3,0,0,1,474,155,504
2012-08-06,0,8,Monsoon,582,Lunch,Sev,1,24.3,0,0,1,504,125,257
2012-08-06,0,8,Monsoon,582,Lunch,Pudina Chutney,1,24.3,0,0,1,257,372,392
2012-08-07,1,8,Monsoon,401,Breakfast,Masala Upma,1,29.0,0,0,0,255,324,298
2012-08-07,1,8,Monsoon,401,Breakfast,Banana,1,29.0,0,0,0,298,136,315
2012-08-07,1,8,Monsoon,401,Breakfast,Tea,1,29.0,0,0,0,315,119,359
2012-08-07,1,8,Monsoon,486,Dinner,Aloo Samosa,1,29.0,0,0,0,243,306,430
2012-08-07,1,8,Monsoon,486,Dinner,Dahi,1,29.0,0,0,0,430,95,382
2012-08-07,1,8,Monsoon,486,Dinner,Pudina Chutney,1,29.0,0,0,0,382,143,277
2012-08-07,1,8,Monsoon,486,Dinner,Onion,1,29.0,0,0,0,277,248,180
2012-08-07,1,8,Monsoon,508,Lunch,Aloo Chop,1,29.0,0,0,0,359,75,434
2012-08-07,1,8,Monsoon,508,Lunch,Dahi,1,29.0,0,0,0,434,115,414
2012-08-07,1,8,Monsoon,508,Lunch,Onion,1,29.0,0,0,0,414,135,236
2012-08-07,1,8,Monsoon,508,Lunch,Sev,1,29.0,0,0,0,236,313,243
2012-08-08,2,8,Monsoon,389,Breakfast,Poha,0,28.9,0,1,1,180,345,297
2012-08-08,2,8,Monsoon,389,Breakfast,Banana,0,28.9,0,1,1,297,124,299
2012-08-08,2,8,Monsoon,389,Breakfast,Tea,0,28.9,0,1,1,299,122,360
2012-08-08,2,8,Monsoon,531,Dinner,Dry Ghuguni,0,28.9,0,1,1,265,284,464
2012-08-08,2,8,Monsoon,531,Dinner,Aloo Dum,0,28.9,0,1,1,464,110,469
2012-08-08,2,8,Monsoon,531,Dinner,Onion,0,28.9,0,1,1,469,105,259
2012-08-08,2,8,Monsoon,531,Dinner,Dahi,0,28.9,0,1,1,259,315,441
2012-08-08,2,8,Monsoon,508,Lunch,Aloo Samosa,0,28.9,0,1,1,360,61,492
2012-08-08,2,8,Monsoon,508,Lunch,Dahi,0,28.9,0,1,1,492,57,467
2012-08-08,2,8,Monsoon,508,Lunch,Onion,0,28.9,0,1,1,467,82,228
2012-08-08,2,8,Monsoon,508,Lunch,Pudina Chutney,0,28.9,0,1,1,228,321,265
2012-08-09,3,8,Monsoon,344,Breakfast,Onion Masala Dosa,1,27.5,0,0,0,441,133,302
2012-08-09,3,8,Monsoon,344,Breakfast,Sambar,1,27.5,0,0,0,302,70,265
2012-08-09,3,8,Monsoon,344,Breakfast,Coconut Chutney,1,27.5,0,0,0,265,107,170
2012-08-09,3,8,Monsoon,445,Dinner,Dry Ghuguni,1,27.5,0,0,0,330,137,314
2012-08-09,3,8,Monsoon,445,Dinner,Aloo Dum,1,27.5,0,0,0,314,167,408
2012-08-09,3,8,Monsoon,445,Dinner,Onion,1,27.5,0,0,0,408,73,159
2012-08-09,3,8,Monsoon,445,Dinner,Dahi,1,27.5,0,0,0,159,322,357
2012-08-09,3,8,Monsoon,432,Lunch,Onion Masala Dosa,1,27.5,0,0,0,170,202,396
2012-08-09,3,8,Monsoon,432,Lunch,Sambar,1,27.5,0,0,0,396,71,361
2012-08-09,3,8,Monsoon,432,Lunch,Coconut Chutney,1,27.5,0,0,0,361,106,258
2012-08-09,3,8,Monsoon,432,Lunch,Dahi,1,27.5,0,0,0,258,209,330
2012-08-10,4,8,Monsoon,319,Breakfast,Milkshake,0,21.8,0,0,0,357,124,247
2012-08-10,4,8,Monsoon,319,Breakfast,Bread,0,21.8,0,0,0,247,98,249
2012-08-10,4,8,Monsoon,319,Breakfast,Banana,0,21.8,0,0,0,249,96,261
2012-08-10,4,8,Monsoon,437,Dinner,Papdi Chaat,0,21.8,0,0,0,183,281,339
2012-08-10,4,8,Monsoon,437,Dinner,Dahi,0,21.8,0,0,0,339,133,358
2012-08-10,4,8,Monsoon,437,Dinner,Sev,0,21.8,0,0,0,358,114,245
2012-08-10,4,8,Monsoon,437,Dinner,Pudina Chutney,0,21.8,0,0,0,245,227,221
2012-08-10,4,8,Monsoon,429,Lunch,Vada Pav,0,21.8,0,0,0,261,84,411
2012-08-10,4,8,Monsoon,429,Lunch,Aloo Chop,0,21.8,0,0,0,411,53,399
2012-08-10,4,8,Monsoon,429,Lunch,Sev,0,21.8,0,0,0,399,65,225
2012-08-10,4,8,Monsoon,429,Lunch,Onion,0,21.8,0,0,0,225,239,183
2012-08-11,5,8,Monsoon,299,Breakfast,Idli,1,26.1,0,0,0,221,251,256
2012-08-11,5,8,Monsoon,299,Breakfast,Sambar,1,26.1,0,0,0,256,67,241
2012-08-11,5,8,Monsoon,299,Breakfast,Pudina Chutney,1,26.1,0,0,0,241,82,177
2012-08-11,5,8,Monsoon,373,Dinner,Chole,1,26.1,0,0,0,167,258,316
2012-08-11,5,8,Monsoon,373,Dinner,Bhature,1,26.1,0,0,0,316,87,340
2012-08-11,5,8,Monsoon,373,Dinner,Dahi,1,26.1,0,0,0,340,63,297
2012-08-11,5,8,Monsoon,373,Dinner,Onion,1,26.1,0,0,0,297,106,168
2012-08-11,5,8,Monsoon,393,Lunch,Aloo Dum,1,26.1,0,0,0,177,146,330
2012-08-11,5,8,Monsoon,393,Lunch,Dahi,1,26.1,0,0,0,330,95,345
2012-08-11,5,8,Monsoon,393,Lunch,Fried Chilli,1,26.1,0,0,0,345,80,218
2012-08-11,5,8,Monsoon,393,Lunch,Onion,1,26.1,0,0,0,218,207,167
2012-08-12,6,8,Monsoon,345,Breakfast,Poha,1,23.8,0,0,0,168,235,223
2012-08-12,6,8,Monsoon,345,Breakfast,Tea,1,23.8,0,0,0,223,150,287
2012-08-12,6,8,Monsoon,345,Breakfast,Banana,1,23.8,0,0,0,287,86,240
2012-08-12,6,8,Monsoon,361,Dinner,Dry Ghuguni,1,23.8,0,0,0,294,154,283
2012-08-12,6,8,Monsoon,361,Dinner,Aloo Dum,1,23.8,0,0,0,283,107,278
2012-08-12,6,8,Monsoon,361,Dinner,Onion,1,23.8,0,0,0,278,112,139
2012-08-12,6,8,Monsoon,361,Dinner,Dahi,1,23.8,0,0,0,139,251,285
2012-08-12,6,8,Monsoon,414,Lunch,Ghuguni,1,23.8,0,0,0,240,133,339
2012-08-12,6,8,Monsoon,414,Lunch,Aloo Chop,1,23.8,0,0,0,339,109,332
2012-08-12,6,8,Monsoon,414,Lunch,Onion,1,23.8,0,0,0,332,116,137
2012-08-12,6,8,Monsoon,414,Lunch,Dahi,1,23.8,0,0,0,137,311,294
2012-08-13,0,8,Monsoon,365,Breakfast,Bada,1,23.7,0,0,0,285,105,267
2012-08-13,0,8,Monsoon,365,Breakfast,Sambar,1,23.7,0,0,0,267,128,301
2012-08-13,0,8,Monsoon,365,Breakfast,Coconut Chutney,1,23.7,0,0,0,301,94,169
2012-08-13,0,8,Monsoon,443,Dinner,Aloo Chop,1,23.7,0,0,0,218,277,345
2012-08-13,0,8,Monsoon,443,Dinner,Dahi,1,23.7,0,0,0,345,134,382
2012-08-13,0,8,Monsoon,443,Dinner,Onion,1,23.7,0,0,0,382,97,195
2012-08-13,0,8,Monsoon,443,Dinner,Sev,1,23.7,0,0,0,195,284,180
2012-08-13,0,8,Monsoon,458,Lunch,Aloo Dum,1,23.7,0,0,0,169,226,404
2012-08-13,0,8,Monsoon,458,Lunch,Dahi,1,23.7,0,0,0,404,91,413
2012-08-13,0,8,Monsoon,458,Lunch,Onion,1,23.7,0,0,0,413,82,254
2012-08-13,0,8,Monsoon,458,Lunch,Sev,1,23.7,0,0,0,254,241,218
2012-08-14,1,8,Monsoon,303,Breakfast,Onion Masala Dosa,0,26.5,0,0,0,180,299,261
2012-08-14,1,8,Monsoon,303,Breakfast,Sambar,0,26.5,0,0,0,261,67,233
2012-08-14,1,8,Monsoon,303,Breakfast,Coconut Chutney,0,26.5,0,0,0,233,95,193
2012-08-14,1,8,Monsoon,381,Dinner,Aloo Samosa,0,26.5,0,0,0,188,279,333
2012-08-14,1,8,Monsoon,381,Dinner,Dahi,0,26.5,0,0,0,333,79,323
2012-08-14,1,8,Monsoon,381,Dinner,Pudina Chutney,0,26.5,0,0,0,323,89,207
2012-08-14,1,8,Monsoon,381,Dinner,Onion,0,26.5,0,0,0,207,205,133
2012-08-14,1,8,Monsoon,432,Lunch,Chole,0,26.5,0,0,0,193,135,391
2012-08-14,1,8,Monsoon,432,Lunch,Bhature,0,26.5,0,0,0,391,76,423
2012-08-14,1,8,Monsoon,432,Lunch,Onion,0,26.5,0,0,0,423,44,188
2012-08-15,2,8,Monsoon,360,Breakfast,Boiled Egg,0,32.9,0,0,0,133,279,282
2012-08-15,2,8,Monsoon,360,Breakfast,Bread,0,32.9,0,0,0,282,107,284
